InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
537487,P1016,Cutting Board,2,2024-06-10 00:00:00,13.66,12250,United Kingdom
537488,P1038,Wall Clock,1,2024-06-10 00:00:00,24.16,12251,France
537488,P1056,Sticky Notes Pack,1,2024-06-10 00:00:00,4.18,12251,France
537489,P1011,Throw Blanket,4,2024-06-29 00:00:00,25.92,12251,France
537489,P1046,Power Bank,2,2024-06-29 00:00:00,24.29,12251,France
537489,P1036,Cheese Board,2,2024-06-29 00:00:00,20.09,12251,France
537489,P1017,Umbrella,3,2024-06-29 00:00:00,10.16,12251,France
537489,P1041,Desk Mat,4,2024-06-29 00:00:00,14.31,12251,France
537490,P1059,Nightlight,2,2024-07-29 00:00:00,11.01,12251,France
537490,P1008,Backpack,2,2024-07-29 00:00:00,44.25,12251,France
537491,P1001,Leather Wallet,1,2024-08-21 00:00:00,24.75,12251,France
537491,P1032,Resistance Bands,1,2024-08-21 00:00:00,11.83,12251,France
537491,P1021,Desk Organizer,2,2024-08-21 00:00:00,15.9,12251,France
537491,P1030,Running Socks,3,2024-08-21 00:00:00,6.2,12251,France
537491,P1053,Water Color Kit,4,2024-08-21 00:00:00,16.81,12251,France
537492,P1056,Sticky Notes Pack,4,2024-09-17 00:00:00,3.82,12251,France
537493,P1037,String Lights,1,2024-12-06 00:00:00,13.23,12251,France
537493,P1008,Backpack,4,2024-12-06 00:00:00,41.63,12251,France
537493,P1059,Nightlight,3,2024-12-06 00:00:00,10.57,12251,France
C537493,P1017,Umbrella,-3,2024-12-06 00:00:00,10.19,12251,France
537493,P1001,Leather Wallet,1,2024-12-06 00:00:00,21.63,12251,France
537494,P1052,Kids Backpack,1,2024-12-29 00:00:00,21.87,12251,France
537494,P1017,Umbrella,2,2024-12-29 00:00:00,10.1,12251,France
537495,P1016,Cutting Board,6,2024-01-22 00:00:00,14.5,12252,United Kingdom
537495,P1006,Yoga Mat,6,2024-01-22 00:00:00,19.29,12252,United Kingdom
C537495,P1060,Storage Bins (Set),-4,2024-01-22 00:00:00,19.7,12252,United Kingdom
537496,P1043,Webcam,7,2024-02-02 00:00:00,38.31,12252,United Kingdom
537496,P1003,Desk Lamp,4,2024-02-02 00:00:00,18.26,12252,United Kingdom
537496,P1045,Cable Organizer,7,2024-02-02 00:00:00,6.16,12252,United Kingdom
537496,P1018,Table Clock,2,2024-02-02 00:00:00,18.85,12252,United Kingdom
537497,P1004,Notebook Set,3,2024-05-02 00:00:00,5.59,12252,United Kingdom
537498,P1058,Humidifier,2,2024-08-04 00:00:00,34.58,12252,United Kingdom
537498,P1021,Desk Organizer,4,2024-08-04 00:00:00,15.96,12252,United Kingdom
537499,P1048,Fitness Tracker,5,2024-08-31 00:00:00,62.11,12252,United Kingdom
537500,P1017,Umbrella,5,2024-10-03 00:00:00,9.97,12252,United Kingdom
537500,P1001,Leather Wallet,4,2024-10-03 00:00:00,21.71,12252,United Kingdom
537500,P1002,Wireless Mouse,5,2024-10-03 00:00:00,13.96,12252,United Kingdom
537500,P1013,Travel Pillow,3,2024-10-03 00:00:00,11.96,12252,United Kingdom
537501,P1060,Storage Bins (Set),7,2024-10-12 00:00:00,17.23,12252,United Kingdom
537501,P1023,Wall Art Print,7,2024-10-12 00:00:00,20.46,12252,United Kingdom
537502,P1045,Cable Organizer,1,2024-10-11 00:00:00,5.99,12253,Netherlands
537502,P1014,Coffee Grinder,1,2024-10-11 00:00:00,32.54,12253,Netherlands
537502,P1044,Monitor Stand,1,2024-10-11 00:00:00,31.74,12253,Netherlands
537503,P1043,Webcam,2,2024-05-08 00:00:00,41.98,12254,United Kingdom
537503,P1031,Gym Bag,1,2024-05-08 00:00:00,28.18,12254,United Kingdom
537503,P1044,Monitor Stand,1,2024-05-08 00:00:00,33.77,12254,United Kingdom
537504,P1038,Wall Clock,2,2024-06-26 00:00:00,23.01,12254,United Kingdom
537504,P1058,Humidifier,1,2024-06-26 00:00:00,33.92,12254,United Kingdom
537504,P1016,Cutting Board,1,2024-06-26 00:00:00,14.23,12254,United Kingdom
537505,P1024,Reusable Straws,2,2024-07-11 00:00:00,4.13,12255,United Kingdom
537505,P1052,Kids Backpack,1,2024-07-11 00:00:00,20.81,12255,United Kingdom
537505,P1005,Bluetooth Speaker,1,2024-07-11 00:00:00,29.01,12255,United Kingdom
537506,P1055,Pen Set,2,2024-07-26 00:00:00,11.13,12255,United Kingdom
537506,P1037,String Lights,2,2024-07-26 00:00:00,13.21,12255,United Kingdom
537507,P1019,Photo Frame,3,2024-08-29 00:00:00,9.65,12255,United Kingdom
537508,P1036,Cheese Board,2,2024-10-18 00:00:00,21.68,12255,United Kingdom
537508,P1031,Gym Bag,1,2024-10-18 00:00:00,28.78,12255,United Kingdom
537509,P1045,Cable Organizer,4,2024-10-22 00:00:00,6.2,12255,United Kingdom
537510,P1047,Earbuds,1,2024-12-02 00:00:00,45.48,12255,United Kingdom
537510,P1015,Kitchen Scale,4,2024-12-02 00:00:00,16.42,12255,United Kingdom
537510,P1038,Wall Clock,3,2024-12-02 00:00:00,23.8,12255,United Kingdom
537510,P1004,Notebook Set,3,2024-12-02 00:00:00,5.35,12255,United Kingdom
537510,P1048,Fitness Tracker,3,2024-12-02 00:00:00,55.96,12255,United Kingdom
537511,P1004,Notebook Set,7,2024-02-12 00:00:00,5.42,12256,United Kingdom
537511,P1058,Humidifier,5,2024-02-12 00:00:00,36.58,12256,United Kingdom
537511,P1054,Journal,10,2024-02-12 00:00:00,8.84,12256,United Kingdom
537512,P1009,Sunglasses,3,2024-03-30 00:00:00,21.55,12256,United Kingdom
537512,P1000,Ceramic Mug,9,2024-03-30 00:00:00,6.5,12256,United Kingdom
537513,P1002,Wireless Mouse,4,2024-04-27 00:00:00,15.53,12256,United Kingdom
537513,P1025,Hair Dryer,3,2024-04-27 00:00:00,24.74,12256,United Kingdom
537513,P1046,Power Bank,10,2024-04-27 00:00:00,25.08,12256,United Kingdom
537513,P1050,Puzzle 1000pc,8,2024-04-27 00:00:00,14.68,12256,United Kingdom
537514,P1049,Board Game,3,2024-05-14 00:00:00,19.49,12256,United Kingdom
537514,P1057,Desk Fan,11,2024-05-14 00:00:00,21.48,12256,United Kingdom
537514,P1050,Puzzle 1000pc,7,2024-05-14 00:00:00,13.37,12256,United Kingdom
537515,P1055,Pen Set,3,2024-07-26 00:00:00,11.87,12256,United Kingdom
537515,P1033,Protein Shaker,6,2024-07-26 00:00:00,8.27,12256,United Kingdom
537516,P1057,Desk Fan,8,2024-09-23 00:00:00,19.16,12256,United Kingdom
537516,P1055,Pen Set,8,2024-09-23 00:00:00,11.24,12256,United Kingdom
537516,P1049,Board Game,6,2024-09-23 00:00:00,18.7,12256,United Kingdom
537516,P1013,Travel Pillow,3,2024-09-23 00:00:00,11.57,12256,United Kingdom
537516,P1047,Earbuds,11,2024-09-23 00:00:00,45.73,12256,United Kingdom
537517,P1013,Travel Pillow,10,2024-10-06 00:00:00,11.8,12256,United Kingdom
537517,P1002,Wireless Mouse,10,2024-10-06 00:00:00,15.56,12256,United Kingdom
537517,P1037,String Lights,10,2024-10-06 00:00:00,13.35,12256,United Kingdom
537517,P1034,Cookbook,7,2024-10-06 00:00:00,14.94,12256,United Kingdom
537517,P1030,Running Socks,5,2024-10-06 00:00:00,5.43,12256,United Kingdom
537518,P1034,Cookbook,6,2024-10-19 00:00:00,14.49,12256,United Kingdom
537518,P1030,Running Socks,4,2024-10-19 00:00:00,5.59,12256,United Kingdom
537518,P1017,Umbrella,11,2024-10-19 00:00:00,10.01,12256,United Kingdom
537519,P1010,Scented Candle,9,2024-12-14 00:00:00,8.35,12256,United Kingdom
537520,P1049,Board Game,1,2024-06-11 00:00:00,18.11,12257,United Kingdom
537520,P1048,Fitness Tracker,2,2024-06-11 00:00:00,60.94,12257,United Kingdom
537520,P1012,Phone Stand,4,2024-06-11 00:00:00,6.92,12257,United Kingdom
537520,P1029,Leather Belt,3,2024-06-11 00:00:00,18.27,12257,United Kingdom
537521,P1044,Monitor Stand,4,2024-07-22 00:00:00,33.91,12257,United Kingdom
537521,P1046,Power Bank,3,2024-07-22 00:00:00,24.88,12257,United Kingdom
537521,P1042,Keyboard,2,2024-07-22 00:00:00,54.24,12257,United Kingdom
537521,P1039,Diffuser,3,2024-07-22 00:00:00,27.51,12257,United Kingdom
537521,P1015,Kitchen Scale,3,2024-07-22 00:00:00,15.8,12257,United Kingdom
537522,P1007,Water Bottle,4,2024-07-26 00:00:00,9.44,12257,United Kingdom
537522,P1026,Makeup Brush Set,2,2024-07-26 00:00:00,22.49,12257,United Kingdom
537523,P1036,Cheese Board,1,2024-10-06 00:00:00,22.87,12257,United Kingdom
537524,P1021,Desk Organizer,1,2024-02-01 00:00:00,17.44,12258,United Kingdom
537524,P1041,Desk Mat,2,2024-02-01 00:00:00,13.72,12258,United Kingdom
537525,P1021,Desk Organizer,3,2024-03-30 00:00:00,17.35,12258,United Kingdom
537525,P1006,Yoga Mat,4,2024-03-30 00:00:00,19.42,12258,United Kingdom
537526,P1057,Desk Fan,2,2024-10-22 00:00:00,20.79,12259,India
537526,P1030,Running Socks,2,2024-10-22 00:00:00,5.49,12259,India
537526,P1006,Yoga Mat,2,2024-10-22 00:00:00,19.13,12259,India
537526,P1047,Earbuds,2,2024-10-22 00:00:00,49.83,12259,India
537527,P1002,Wireless Mouse,1,2024-08-28 00:00:00,14.64,12260,India
537527,P1034,Cookbook,2,2024-08-28 00:00:00,14.81,12260,India
537527,P1035,Wine Glasses (Set),4,2024-08-28 00:00:00,24.24,12260,India
537528,P1000,Ceramic Mug,1,2024-09-02 00:00:00,6.02,12260,India
537528,P1010,Scented Candle,1,2024-09-02 00:00:00,7.57,12260,India
537528,P1043,Webcam,4,2024-09-02 00:00:00,38.73,12260,India
537529,P1018,Table Clock,4,2024-11-04 00:00:00,17.93,12260,India
537529,P1001,Leather Wallet,3,2024-11-04 00:00:00,22.6,12260,India
537529,P1028,Perfume,1,2024-11-04 00:00:00,43.13,12260,India
537530,P1027,Skincare Kit,8,2024-04-12 00:00:00,35.03,12261,USA
537530,P1034,Cookbook,3,2024-04-12 00:00:00,15.04,12261,USA
537530,P1011,Throw Blanket,7,2024-04-12 00:00:00,26.51,12261,USA
537530,P1054,Journal,5,2024-04-12 00:00:00,9.08,12261,USA
537530,P1042,Keyboard,11,2024-04-12 00:00:00,50.55,12261,USA
537531,P1006,Yoga Mat,10,2024-07-08 00:00:00,19.53,12261,USA
537531,P1046,Power Bank,9,2024-07-08 00:00:00,23.53,12261,USA
537531,P1020,Plant Pot,3,2024-07-08 00:00:00,11.98,12261,USA
537531,P1050,Puzzle 1000pc,7,2024-07-08 00:00:00,14.2,12261,USA
537532,P1030,Running Socks,3,2024-08-03 00:00:00,6.21,12261,USA
537532,P1028,Perfume,9,2024-08-03 00:00:00,41.53,12261,USA
537532,P1023,Wall Art Print,10,2024-08-03 00:00:00,21.79,12261,USA
537532,P1007,Water Bottle,7,2024-08-03 00:00:00,8.25,12261,USA
537533,P1007,Water Bottle,7,2024-08-04 00:00:00,9.09,12261,USA
537533,P1044,Monitor Stand,5,2024-08-04 00:00:00,30.2,12261,USA
537533,P1034,Cookbook,3,2024-08-04 00:00:00,14.17,12261,USA
537534,P1033,Protein Shaker,6,2024-11-06 00:00:00,8.6,12261,USA
537534,P1013,Travel Pillow,6,2024-11-06 00:00:00,12.58,12261,USA
537535,P1014,Coffee Grinder,9,2024-12-01 00:00:00,31.86,12261,USA
537535,P1035,Wine Glasses (Set),5,2024-12-01 00:00:00,24.4,12261,USA
537535,P1048,Fitness Tracker,7,2024-12-01 00:00:00,57.08,12261,USA
537535,P1009,Sunglasses,4,2024-12-01 00:00:00,22.48,12261,USA
537535,P1055,Pen Set,4,2024-12-01 00:00:00,11.0,12261,USA
537536,P1016,Cutting Board,6,2024-12-09 00:00:00,13.18,12261,USA
537536,P1037,String Lights,9,2024-12-09 00:00:00,13.98,12261,USA
537536,P1017,Umbrella,5,2024-12-09 00:00:00,9.91,12261,USA
537536,P1003,Desk Lamp,3,2024-12-09 00:00:00,18.14,12261,USA
537537,P1016,Cutting Board,2,2024-04-24 00:00:00,14.22,12262,USA
537537,P1000,Ceramic Mug,2,2024-04-24 00:00:00,6.58,12262,USA
537537,P1006,Yoga Mat,2,2024-04-24 00:00:00,18.62,12262,USA
537537,P1039,Diffuser,1,2024-04-24 00:00:00,27.56,12262,USA
537537,P1045,Cable Organizer,2,2024-04-24 00:00:00,6.64,12262,USA
537538,P1032,Resistance Bands,1,2024-04-27 00:00:00,12.79,12263,United Kingdom
537539,P1049,Board Game,3,2024-07-08 00:00:00,19.43,12263,United Kingdom
537539,P1010,Scented Candle,4,2024-07-08 00:00:00,7.62,12263,United Kingdom
537539,P1036,Cheese Board,4,2024-07-08 00:00:00,22.94,12263,United Kingdom
537539,P1032,Resistance Bands,1,2024-07-08 00:00:00,12.03,12263,United Kingdom
537539,P1037,String Lights,2,2024-07-08 00:00:00,12.61,12263,United Kingdom
537540,P1018,Table Clock,1,2024-09-02 00:00:00,18.29,12263,United Kingdom
537540,P1017,Umbrella,2,2024-09-02 00:00:00,10.39,12263,United Kingdom
537540,P1028,Perfume,3,2024-09-02 00:00:00,40.55,12263,United Kingdom
537540,P1023,Wall Art Print,1,2024-09-02 00:00:00,21.17,12263,United Kingdom
537540,P1026,Makeup Brush Set,1,2024-09-02 00:00:00,22.97,12263,United Kingdom
537541,P1045,Cable Organizer,6,2024-05-31 00:00:00,6.79,12264,United Kingdom
537541,P1030,Running Socks,6,2024-05-31 00:00:00,6.15,12264,United Kingdom
537541,P1033,Protein Shaker,6,2024-05-31 00:00:00,8.38,12264,United Kingdom
537541,P1019,Photo Frame,5,2024-05-31 00:00:00,8.58,12264,United Kingdom
537542,P1012,Phone Stand,3,2024-06-01 00:00:00,7.06,12264,United Kingdom
537543,P1037,String Lights,2,2024-06-26 00:00:00,12.25,12264,United Kingdom
537543,P1033,Protein Shaker,6,2024-06-26 00:00:00,8.1,12264,United Kingdom
537543,P1028,Perfume,5,2024-06-26 00:00:00,42.91,12264,United Kingdom
537544,P1011,Throw Blanket,4,2024-07-18 00:00:00,28.16,12264,United Kingdom
537544,P1050,Puzzle 1000pc,4,2024-07-18 00:00:00,13.27,12264,United Kingdom
537544,P1015,Kitchen Scale,5,2024-07-18 00:00:00,15.81,12264,United Kingdom
537544,P1019,Photo Frame,7,2024-07-18 00:00:00,9.78,12264,United Kingdom
537544,P1054,Journal,6,2024-07-18 00:00:00,8.17,12264,United Kingdom
537545,P1051,Art Supplies Set,4,2024-08-15 00:00:00,26.44,12264,United Kingdom
537545,P1015,Kitchen Scale,4,2024-08-15 00:00:00,15.31,12264,United Kingdom
537545,P1048,Fitness Tracker,3,2024-08-15 00:00:00,54.77,12264,United Kingdom
537545,P1007,Water Bottle,2,2024-08-15 00:00:00,8.33,12264,United Kingdom
537546,P1009,Sunglasses,7,2024-08-23 00:00:00,20.68,12264,United Kingdom
537546,P1000,Ceramic Mug,5,2024-08-23 00:00:00,6.79,12264,United Kingdom
537546,P1048,Fitness Tracker,7,2024-08-23 00:00:00,61.66,12264,United Kingdom
537546,P1030,Running Socks,2,2024-08-23 00:00:00,5.54,12264,United Kingdom
537546,P1002,Wireless Mouse,4,2024-08-23 00:00:00,14.44,12264,United Kingdom
537547,P1036,Cheese Board,4,2024-09-16 00:00:00,23.1,12264,United Kingdom
537548,P1050,Puzzle 1000pc,3,2024-10-10 00:00:00,14.53,12264,United Kingdom
537548,P1047,Earbuds,2,2024-10-10 00:00:00,45.17,12264,United Kingdom
537548,P1013,Travel Pillow,2,2024-10-10 00:00:00,11.36,12264,United Kingdom
537548,P1026,Makeup Brush Set,7,2024-10-10 00:00:00,21.18,12264,United Kingdom
537549,P1039,Diffuser,5,2024-11-12 00:00:00,29.67,12264,United Kingdom
537549,P1044,Monitor Stand,3,2024-11-12 00:00:00,34.08,12264,United Kingdom
537549,P1011,Throw Blanket,6,2024-11-12 00:00:00,26.03,12264,United Kingdom
537549,P1030,Running Socks,7,2024-11-12 00:00:00,5.69,12264,United Kingdom
537549,P1007,Water Bottle,3,2024-11-12 00:00:00,8.19,12264,United Kingdom
C537550,P1016,Cutting Board,-3,2024-02-07 00:00:00,14.04,12265,India
537550,P1033,Protein Shaker,7,2024-02-07 00:00:00,8.35,12265,India
537551,P1016,Cutting Board,6,2024-03-16 00:00:00,14.11,12265,India
537551,P1033,Protein Shaker,5,2024-03-16 00:00:00,8.54,12265,India
537552,P1005,Bluetooth Speaker,6,2024-04-29 00:00:00,31.87,12265,India
537552,P1001,Leather Wallet,3,2024-04-29 00:00:00,22.59,12265,India
537553,P1030,Running Socks,3,2024-05-02 00:00:00,6.27,12265,India
537553,P1056,Sticky Notes Pack,7,2024-05-02 00:00:00,3.9,12265,India
537553,P1034,Cookbook,3,2024-05-02 00:00:00,14.37,12265,India
537554,P1011,Throw Blanket,7,2024-05-18 00:00:00,27.67,12265,India
537554,P1017,Umbrella,4,2024-05-18 00:00:00,11.26,12265,India
537554,P1018,Table Clock,7,2024-05-18 00:00:00,17.88,12265,India
537554,P1051,Art Supplies Set,2,2024-05-18 00:00:00,26.46,12265,India
537555,P1018,Table Clock,6,2024-08-19 00:00:00,20.31,12265,India
537556,P1029,Leather Belt,6,2024-09-10 00:00:00,18.97,12265,India
537556,P1009,Sunglasses,5,2024-09-10 00:00:00,20.28,12265,India
537556,P1015,Kitchen Scale,2,2024-09-10 00:00:00,16.25,12265,India
537557,P1035,Wine Glasses (Set),5,2024-10-18 00:00:00,24.89,12265,India
537557,P1022,Cushion Cover,3,2024-10-18 00:00:00,9.25,12265,India
537557,P1013,Travel Pillow,4,2024-10-18 00:00:00,12.48,12265,India
537557,P1003,Desk Lamp,7,2024-10-18 00:00:00,18.42,12265,India
537557,P1041,Desk Mat,7,2024-10-18 00:00:00,13.86,12265,India
537558,P1002,Wireless Mouse,1,2024-02-21 00:00:00,14.39,12266,United Kingdom
537558,P1015,Kitchen Scale,2,2024-02-21 00:00:00,15.6,12266,United Kingdom
537558,P1037,String Lights,2,2024-02-21 00:00:00,14.03,12266,United Kingdom
537559,P1056,Sticky Notes Pack,4,2024-04-01 00:00:00,3.75,12266,United Kingdom
537560,P1022,Cushion Cover,2,2024-05-16 00:00:00,9.93,12266,United Kingdom
537560,P1053,Water Color Kit,4,2024-05-16 00:00:00,15.44,12266,United Kingdom
537560,P1002,Wireless Mouse,4,2024-05-16 00:00:00,14.01,12266,United Kingdom
537561,P1020,Plant Pot,2,2024-07-18 00:00:00,13.46,12266,United Kingdom
537561,P1045,Cable Organizer,2,2024-07-18 00:00:00,6.17,12266,United Kingdom
537561,P1054,Journal,1,2024-07-18 00:00:00,8.26,12266,United Kingdom
537561,P1022,Cushion Cover,1,2024-07-18 00:00:00,9.53,12266,United Kingdom
537561,P1040,Laptop Sleeve,2,2024-07-18 00:00:00,18.67,12266,United Kingdom
537562,P1050,Puzzle 1000pc,1,2024-08-04 00:00:00,14.29,12266,United Kingdom
537562,P1025,Hair Dryer,4,2024-08-04 00:00:00,28.31,12266,United Kingdom
537562,P1037,String Lights,4,2024-08-04 00:00:00,14.07,12266,United Kingdom
537563,P1005,Bluetooth Speaker,3,2024-01-11 00:00:00,31.04,12267,United Kingdom
537563,P1058,Humidifier,6,2024-01-11 00:00:00,35.13,12267,United Kingdom
537564,P1054,Journal,2,2024-02-19 00:00:00,8.65,12267,United Kingdom
537564,P1042,Keyboard,6,2024-02-19 00:00:00,55.07,12267,United Kingdom
537565,P1055,Pen Set,3,2024-03-15 00:00:00,10.9,12267,United Kingdom
537566,P1054,Journal,4,2024-04-09 00:00:00,8.92,12267,United Kingdom
537566,P1057,Desk Fan,6,2024-04-09 00:00:00,20.74,12267,United Kingdom
537566,P1048,Fitness Tracker,3,2024-04-09 00:00:00,59.08,12267,United Kingdom
537566,P1037,String Lights,7,2024-04-09 00:00:00,12.19,12267,United Kingdom
537567,P1030,Running Socks,7,2024-05-11 00:00:00,5.75,12267,United Kingdom
537567,P1048,Fitness Tracker,3,2024-05-11 00:00:00,61.72,12267,United Kingdom
537568,P1058,Humidifier,2,2024-07-10 00:00:00,32.6,12267,United Kingdom
537568,P1049,Board Game,3,2024-07-10 00:00:00,20.32,12267,United Kingdom
537568,P1042,Keyboard,5,2024-07-10 00:00:00,53.02,12267,United Kingdom
537569,P1008,Backpack,4,2024-10-13 00:00:00,41.65,12267,United Kingdom
537569,P1023,Wall Art Print,3,2024-10-13 00:00:00,20.57,12267,United Kingdom
537569,P1036,Cheese Board,4,2024-10-13 00:00:00,21.78,12267,United Kingdom
537569,P1034,Cookbook,7,2024-10-13 00:00:00,13.63,12267,United Kingdom
537570,P1011,Throw Blanket,7,2024-10-17 00:00:00,26.95,12267,United Kingdom
537570,P1033,Protein Shaker,3,2024-10-17 00:00:00,8.81,12267,United Kingdom
537570,P1028,Perfume,3,2024-10-17 00:00:00,41.14,12267,United Kingdom
537570,P1009,Sunglasses,5,2024-10-17 00:00:00,22.03,12267,United Kingdom
537570,P1015,Kitchen Scale,3,2024-10-17 00:00:00,16.53,12267,United Kingdom
537571,P1053,Water Color Kit,6,2024-11-14 00:00:00,17.18,12267,United Kingdom
537571,P1013,Travel Pillow,3,2024-11-14 00:00:00,11.44,12267,United Kingdom
537571,P1044,Monitor Stand,5,2024-11-14 00:00:00,31.79,12267,United Kingdom
537572,P1011,Throw Blanket,5,2024-11-27 00:00:00,27.91,12267,United Kingdom
537572,P1020,Plant Pot,6,2024-11-27 00:00:00,13.09,12267,United Kingdom
537572,P1043,Webcam,5,2024-11-27 00:00:00,39.38,12267,United Kingdom
537572,P1013,Travel Pillow,2,2024-11-27 00:00:00,12.26,12267,United Kingdom
537572,P1015,Kitchen Scale,5,2024-11-27 00:00:00,14.74,12267,United Kingdom
537573,P1039,Diffuser,4,2024-03-17 00:00:00,29.17,12268,Germany
537573,P1033,Protein Shaker,3,2024-03-17 00:00:00,8.61,12268,Germany
537573,P1059,Nightlight,4,2024-03-17 00:00:00,9.92,12268,Germany
537573,P1029,Leather Belt,1,2024-03-17 00:00:00,17.36,12268,Germany
537574,P1012,Phone Stand,4,2024-04-04 00:00:00,7.45,12268,Germany
537574,P1048,Fitness Tracker,3,2024-04-04 00:00:00,59.48,12268,Germany
537575,P1058,Humidifier,2,2024-04-15 00:00:00,34.65,12268,Germany
537575,P1039,Diffuser,1,2024-04-15 00:00:00,28.74,12268,Germany
C537576,P1007,Water Bottle,-1,2024-04-27 00:00:00,9.15,12268,Germany
537576,P1000,Ceramic Mug,4,2024-04-27 00:00:00,6.29,12268,Germany
537577,P1050,Puzzle 1000pc,4,2024-07-28 00:00:00,14.09,12268,Germany
537577,P1037,String Lights,2,2024-07-28 00:00:00,13.25,12268,Germany
537577,P1001,Leather Wallet,1,2024-07-28 00:00:00,24.96,12268,Germany
537577,P1059,Nightlight,3,2024-07-28 00:00:00,10.62,12268,Germany
537578,P1034,Cookbook,4,2024-09-19 00:00:00,13.99,12268,Germany
537578,P1056,Sticky Notes Pack,3,2024-09-19 00:00:00,3.65,12268,Germany
537578,P1013,Travel Pillow,2,2024-09-19 00:00:00,11.42,12268,Germany
537578,P1002,Wireless Mouse,1,2024-09-19 00:00:00,16.15,12268,Germany
537578,P1051,Art Supplies Set,1,2024-09-19 00:00:00,27.77,12268,Germany
537579,P1036,Cheese Board,1,2024-10-07 00:00:00,20.77,12269,Germany
537579,P1021,Desk Organizer,2,2024-10-07 00:00:00,15.83,12269,Germany
537579,P1015,Kitchen Scale,1,2024-10-07 00:00:00,15.85,12269,Germany
537579,P1059,Nightlight,1,2024-10-07 00:00:00,10.01,12269,Germany
537580,P1058,Humidifier,6,2024-01-16 00:00:00,35.97,12270,United Kingdom
537580,P1057,Desk Fan,6,2024-01-16 00:00:00,19.83,12270,United Kingdom
537580,P1054,Journal,3,2024-01-16 00:00:00,9.4,12270,United Kingdom
537581,P1029,Leather Belt,6,2024-02-27 00:00:00,17.54,12270,United Kingdom
C537582,P1034,Cookbook,-3,2024-03-20 00:00:00,14.31,12270,United Kingdom
537582,P1003,Desk Lamp,5,2024-03-20 00:00:00,17.54,12270,United Kingdom
537582,P1032,Resistance Bands,2,2024-03-20 00:00:00,11.96,12270,United Kingdom
537583,P1023,Wall Art Print,6,2024-06-15 00:00:00,19.14,12270,United Kingdom
537583,P1002,Wireless Mouse,4,2024-06-15 00:00:00,14.66,12270,United Kingdom
537583,P1027,Skincare Kit,6,2024-06-15 00:00:00,35.29,12270,United Kingdom
537583,P1037,String Lights,5,2024-06-15 00:00:00,12.73,12270,United Kingdom
537583,P1015,Kitchen Scale,4,2024-06-15 00:00:00,16.26,12270,United Kingdom
537584,P1036,Cheese Board,7,2024-07-25 00:00:00,21.75,12270,United Kingdom
